Location ID,10/12 Usage,11/12 Usage,12/12 Usage,1/13 Usage,2/13 Usage,3/13 Usage,4/13 Usage,5/13 Usage,6/13 Usage,7/13 Usage,8/13 Usage,9/13 Usage,Service Address
1360,4,4,4,5,3,4,4,4,6,6,10,8,206 WESTWOOD AVE
1362,1,2,1,2,3,2,1,1,1,2,3,4,210 WESTWOOD AVE
1364,4,6,3,3,3,3,2,3,4,7,5,6,300 WESTWOOD AVE 
1366,2,1,2,2,2,1,1,2,2,4,4,3,302 WESTWOOD AVE
1368,6,10,7,7,7,8,5,7,8,8,16,15,505 W STEWART RD
1370,2,2,2,1,2,2,1,2,4,1,3,2,503 W STEWART RD
1374,0,2,3,5,6,6,4,2,4,2,2,2,503 W STEWART RD APT
1376,6,4,5,4,3,3,3,4,5,5,4,6,501 W STEWART RD
1378,6,5,4,5,10,7,3,4,9,7,11,15,407 W STEWART RD 
1380,5,14,9,8,7,6,10,8,8,8,10,12,405 W STEWART RD 
1382,7,9,8,8,10,9,9,12,12,11,10,12,403 W STEWART RD
1384,7,5,5,6,2,5,3,5,6,4,9,11,401 W STEWART RD 
1386,5,5,5,4,5,3,4,5,7,15,16,31,604 W BROADWAY
1388,23,11,7,4,6,10,0,5,7,13,33,12,610 W BROADWAY
1390,11,12,13,10,12,9,11,13,15,15,18,14,100 S GLENWOOD AVE
1392,2,3,5,4,3,3,3,4,4,3,2,2,104 S GLENWOOD AVE
1394,24,25,18,6,5,6,1,4,6,4,8,27,106 S GLENWOOD AVE
1396,6,5,3,3,7,5,2,3,5,4,8,11,110 S GLENWOOD AVE
1398,4,4,5,4,4,3,4,5,4,4,6,7,109 WESTWOOD AVE
1400,3,3,4,5,4,4,4,3,4,3,2,6,107 WESTWOOD AVE
1402,3,2,4,6,2,5,0,3,4,5,5,3,105 WESTWOOD AVE
1404,4,5,6,5,3,4,4,4,6,3,4,4,103 WESTWOOD AVE
1406,14,10,6,5,0,3,1,3,5,10,19,22,101 WESTWOOD AVE
1408,7,9,8,8,7,8,9,6,6,7,11,9,202 S GLENWOOD AVE
1410,13,13,10,10,13,13,7,10,12,9,9,14,206 S GLENWOOD AVE
1412,7,4,1,3,9,5,6,5,11,18,14,14,210 S GLENWOOD AVE
1414,14,8,6,5,7,5,5,4,8,6,4,8,300 S GLENWOOD AVE
1416,9,11,10,10,12,10,10,10,11,10,18,25,611 W STEWART RD
1418,2,3,3,2,5,4,0,2,2,4,5,3,609 W STEWART RD
1432,2,0,2,0,0,1,0,1,2,2,2,2,303 WESTWOOD AVE 
1434,4,2,2,0,1,1,2,3,3,3,12,6,301 WESTWOOD AVE
1436,4,4,5,5,8,7,2,4,4,3,7,6,211 WESTWOOD AVE
1438,10,11,11,6,11,5,12,9,8,0,0,1,207 WESTWOOD AVE
1440,23,8,8,8,7,7,5,11,5,6,12,17,203 WESTWOOD AVE 
1442,17,11,11,9,11,9,10,9,10,19,53,40,201 WESTWOOD AVE
1444,4,4,4,4,7,5,2,5,4,3,4,5,700 W BROADWAY
1446,11,5,6,7,7,7,4,5,8,9,13,16,706 W BROADWAY
1448,0,0,15,7,7,6,5,2,4,3,4,4,708 W BROADWAY
1458,12,15,13,10,12,10,11,12,12,12,17,17,808 W BROADWAY
1460,1,1,2,1,4,3,0,2,2,1,2,2,812 W BROADWAY 
1462,9,6,8,8,2,4,6,4,7,10,10,11,100 LINDELL DR 
1464,4,5,1,3,5,4,2,4,5,4,5,7,104 LINDELL DR
1466,7,4,4,6,1,4,1,4,4,5,13,8,118 LINDELL DR 
1468,2,8,7,5,2,3,6,3,4,3,4,4,120 LINDELL DR
1470,2,1,1,1,4,2,0,1,1,1,1,2,124 LINDELL DR
1472,2,3,3,4,4,4,3,4,4,2,2,3,128 LINDELL DR 
1474,6,7,3,4,6,5,4,5,5,6,15,11,111 S GLENWOOD AVE
1478,8,5,6,6,7,6,4,5,7,7,14,1,105 S GLENWOOD AVE
1480,2,5,5,3,2,1,0,1,3,2,2,2,101 S GLENWOOD AVE
1482,10,12,11,10,15,18,3,10,12,10,10,5,11 S GLENWOOD AVE
1486,8,3,4,2,6,3,5,5,4,5,9,5,303 S GLENWOOD AVE
1488,3,3,4,3,3,4,1,3,2,2,2,3,213 S GLENWOOD AVE
1492,11,5,7,6,8,7,4,7,5,5,6,7,209 S GLENWOOD AVE
1494,2,4,1,2,1,0,1,0,0,8,2,3,205 S GLENWOOD AVE
1498,6,2,9,6,4,5,4,6,6,5,5,6,200 LINDELL DR
1500,3,4,3,3,6,5,1,3,4,5,3,5,204 LINDELL DR
1502,10,9,9,8,9,9,7,10,9,10,17,22,206 LINDELL DR
1504,12,14,8,9,5,7,5,8,9,9,41,47,300 LINDELL DR
1506,2,2,3,2,2,2,2,2,3,1,3,3,304 LINDELL DR
1508,5,6,5,6,5,5,0,0,15,6,7,13,715 W STEWART RD
1510,9,10,8,6,10,7,6,8,10,8,10,16,129 LINDELL DR 
1512,16,19,7,6,6,5,4,6,9,10,20,7,125 LINDELL DR
1514,3,3,4,3,8,0,1,0,1,0,0,9,123 LINDELL DR
1516,5,6,3,4,3,4,1,4,6,4,7,5,119 LINDELL DR
1518,5,9,6,6,11,9,5,7,6,4,9,9,109 LINDELL DR
1520,8,6,7,8,3,5,7,6,8,8,21,16,105 LINDELL DR
1522,3,11,8,7,9,8,6,9,8,7,7,11,101 LINDELL DR
1526,13,2,3,3,0,1,1,1,2,1,2,2,815 MAUPIN RD
1528,2,10,2,2,4,3,2,3,1,0,0,0,813 MAUPIN RD
1530,9,9,11,10,13,11,8,10,11,10,14,12,811 MAUPIN RD
1532,0,0,2,1,0,0,0,0,0,1,0,0,807 MAUPIN RD
1534,8,15,16,11,17,11,10,8,8,7,10,9,207 LINDELL DR
1536,6,6,4,3,8,4,5,5,5,6,5,6,205 LINDELL DR
1538,0,4,1,4,5,4,4,6,4,5,5,7,201 LINDELL DR
1540,1,2,4,5,2,3,3,3,3,2,0,2,806 MAUPIN RD
1542,7,7,10,8,7,8,6,5,11,7,13,10,810 MAUPIN RD
1544,3,4,2,4,0,2,3,1,4,2,6,4,812 MAUPIN RD
1546,6,1,9,4,5,5,5,5,6,6,6,6,814 MAUPIN RD
1548,3,2,2,2,4,4,1,3,3,4,3,3,811 LEAWOOD TER
1550,4,5,7,5,4,4,4,6,6,3,4,5,807 LEAWOOD TER
1552,5,3,4,4,4,1,1,2,1,0,9,12,805 LEAWOOD TER
1554,13,9,8,9,6,8,5,6,10,5,16,9,303 LINDELL DR 
1556,4,6,3,4,5,4,5,5,5,5,6,6,301 LINDELL DR
1558,1,2,2,2,2,2,1,3,2,3,1,1,806 LEAWOOD TER
1560,4,4,3,4,2,3,3,2,4,3,7,6,808 LEAWOOD TER 
1566,3,5,3,2,4,3,2,3,14,2,15,11,812 LEAWOOD TER
1568,7,7,7,6,6,6,4,7,7,5,8,9,815 W STEWART RD
1570,6,6,6,6,8,7,5,7,7,7,9,0,811 W STEWART RD 
1572,4,4,4,5,0,2,4,4,3,4,12,7,807 W STEWART RD
1574,10,11,10,13,36,23,17,20,23,37,63,9,307 LINDELL DR
1576,4,4,4,2,5,3,1,1,3,4,6,7,13 N GREENWOOD AVE 
1578,2,1,2,1,3,2,2,1,3,1,2,2,15 N GREENWOOD AVE 
1580,1,2,1,1,0,0,0,1,1,0,0,0,17 N GREENWOOD AVE
1582,6,7,6,8,5,7,4,6,6,5,8,9,19 N GREENWOOD AVE
1592,3,3,4,3,2,2,2,3,3,3,3,3,23 N GREENWOOD AVE
1594,3,5,4,4,3,2,4,6,1,4,4,5,101 N GREENWOOD AVE 
1596,3,1,2,1,5,3,14,15,8,5,2,3,103 N GREENWOOD AVE 
1598,7,1,1,3,4,5,2,3,3,3,3,8,105 N GREENWOOD AVE 
1600,7,7,12,7,69,5,4,3,5,4,11,9,107 N GREENWOOD AVE
1602,8,9,4,3,6,6,6,7,9,9,12,8,109 N GREENWOOD AVE
1604,5,4,6,6,5,5,3,5,5,8,14,7,111 N GREENWOOD AVE 
1606,7,7,2,8,8,5,6,11,6,10,11,8,113 N GREENWOOD AVE
1608,16,19,7,0,0,2,4,3,21,2,6,6,117 N GREENWOOD AVE
1610,6,8,6,6,7,8,5,6,7,6,6,9,119 N GREENWOOD AVE
1612,3,3,4,2,4,3,5,4,4,4,3,5,902 W ASH ST
1614,2,2,2,2,1,2,1,3,2,2,2,6,906 W ASH ST
1616,4,6,5,3,9,4,5,6,6,6,6,5,906 W ASH ST APT
1618,7,6,7,7,6,6,7,6,7,7,14,16,908 W ASH ST 
1620,4,4,3,3,3,3,2,3,3,4,10,8,912 W ASH ST
1624,4,3,5,4,5,5,2,5,4,6,7,15,916 W ASH ST
1626,3,3,4,4,4,5,2,5,3,3,4,5,116 N WEST BLVD
1628,1,2,3,3,4,2,2,9,2,2,10,4,114 N WEST BLVD
1630,5,1,3,3,3,4,1,3,3,5,7,2,112 N WEST BLVD
1638,3,6,6,4,10,6,1,5,5,2,3,4,106 N WEST BLVD
1640,7,9,8,7,8,8,6,8,6,6,6,7,104 N WEST BLVD 
1642,4,4,4,3,6,4,4,4,5,3,2,7,102 N WEST BLVD
1644,1,2,1,2,1,1,2,2,1,2,1,2,915 WEST WALNUT CT 
1646,2,3,3,3,2,3,2,3,3,3,3,3,913 WEST WALNUT CT
1648,2,3,3,2,1,2,3,3,3,3,3,4,911 WEST WALNUT CT
1650,2,3,3,3,4,3,2,4,3,3,3,3,909 WEST WALNUT CT 
1652,3,4,4,4,3,3,4,2,4,3,4,3,908 WEST WALNUT CT
1654,6,6,6,5,6,5,6,6,6,4,9,9,912 WEST WALNUT CT 
1658,3,3,4,5,4,6,0,4,3,1,16,2,916 WEST WALNUT CT
1662,1,1,1,2,2,1,1,2,2,2,1,2,22 N WEST BLVD
1664,14,6,4,5,3,4,3,3,5,3,7,11,20 N WEST BLVD 
1666,1,3,2,2,5,3,2,4,3,3,5,4,18 N WEST BLVD
1668,7,7,5,6,6,7,18,26,27,22,13,16,16 N WEST BLVD
1670,3,3,2,3,1,3,1,3,3,0,3,3,14 N WEST BLVD
1672,3,4,4,3,5,4,2,4,4,3,4,4,919 W BROADWAY 
1676,4,1,11,6,4,4,6,5,6,6,4,4,917 W BROADWAY
1680,2,2,2,3,1,2,3,3,2,1,1,2,915 W BROADWAY 
1682,6,8,8,7,11,8,12,3,11,9,3,12,913 W BROADWAY 
1688,7,5,6,6,4,5,3,4,5,4,5,8,903 W BROADWAY
1692,6,5,8,6,6,6,3,6,5,4,1,0,105 S GREENWOOD AVE
1694,8,7,6,5,8,6,4,4,7,6,7,8,103 S GREENWOOD AVE
1696,8,7,7,6,1,3,4,2,3,3,5,5,101 S GREENWOOD AVE
1698,10,9,9,8,8,8,6,6,8,6,4,11,9 S GREENWOOD AVE
1700,5,6,7,6,7,7,6,7,9,8,8,9,7 S GREENWOOD AVE
1702,2,3,2,2,2,2,1,3,6,4,4,5,5 S GREENWOOD AVE
1704,7,8,10,9,5,7,5,6,9,6,7,7,900 W BROADWAY
1706,5,6,7,5,7,5,2,4,3,4,4,3,902 W BROADWAY
1708,4,7,4,4,5,4,3,4,4,4,6,4,904 W BROADWAY
1710,3,4,4,3,2,2,2,1,5,8,4,5,906 W BROADWAY
1712,6,5,6,7,5,5,5,6,7,6,8,11,910 W BROADWAY
1714,3,1,7,5,4,4,3,4,4,5,6,6,912 W BROADWAY
1716,1,3,3,3,2,3,1,2,3,1,3,3,914 W BROADWAY
1718,2,7,7,5,3,4,7,5,4,6,2,8,916 W BROADWAY
1720,5,8,7,7,7,6,3,5,7,6,15,13,918 W BROADWAY
1722,4,5,9,8,10,7,10,7,9,6,13,7,920 W BROADWAY 
1724,6,4,8,6,4,5,2,4,10,21,17,13,922 W BROADWAY
1726,5,5,6,3,6,5,6,5,5,7,6,7,8 S WEST BLVD
1728,2,2,2,2,2,2,1,4,3,2,1,2,10 S WEST BLVD
1730,11,9,9,9,6,7,5,7,11,9,16,21,911 SUNSET LN
1732,6,7,8,8,7,9,4,6,8,5,9,9,909 SUNSET LN
1734,1,1,0,1,1,1,2,0,1,2,1,2,905 SUNSET LN
1736,10,7,7,7,8,8,6,8,8,5,8,7,900 SUNSET LN
1738,3,3,2,2,6,4,0,3,3,4,5,5,902 SUNSET LN
1740,3,3,4,3,3,3,0,2,2,2,2,2,904 SUNSET LN
1742,8,11,10,7,6,3,9,8,7,10,16,22,908 SUNSET LN
1744,2,2,2,2,2,2,2,2,3,2,3,3,102 S WEST BLVD
1746,1,1,1,1,1,1,0,1,0,1,1,1,104 S WEST BLVD
1748,1,1,1,1,1,1,1,1,1,0,0,0,106 S WEST BLVD 
1750,0,0,0,1,0,0,2,1,2,1,2,1,108 S WEST BLVD
1752,3,2,3,1,0,0,0,1,0,0,0,0,112 S WEST BLVD
1754,3,3,3,5,2,5,2,3,4,5,5,5,917 MAUPIN RD
1756,6,4,2,2,1,1,1,2,2,2,2,3,915 MAUPIN RD 
1758,2,2,3,2,2,2,3,2,2,2,3,3,913 MAUPIN RD
1760,5,6,6,3,5,5,5,5,5,4,5,8,911 MAUPIN RD 
1762,10,10,10,8,9,8,10,9,13,9,7,0,907 MAUPIN RD 
1764,6,5,6,6,5,6,3,6,6,7,7,6,905 MAUPIN RD
1766,1,1,1,1,2,1,2,1,1,2,2,3,903 MAUPIN RD 
1768,2,1,1,2,0,1,2,2,1,0,1,2,901 MAUPIN RD
1770,8,1,3,4,3,3,2,2,5,7,17,23,305 S GREENWOOD AVE
1772,3,2,2,2,2,2,2,3,2,2,3,2,303 S GREENWOOD AVE
1774,4,5,3,3,0,1,3,2,3,3,5,2,301 S GREENWOOD AVE 
1776,3,3,3,2,4,3,7,6,7,6,5,6,211 S GREENWOOD AVE
1778,2,4,3,3,2,3,2,3,3,5,7,12,209 S GREENWOOD AVE 
1780,4,5,6,5,9,7,2,6,5,4,4,5,205 S GREENWOOD AVE 
1782,1,1,1,1,0,1,1,0,1,1,2,1,203 S GREENWOOD AVE
1784,7,11,5,3,8,4,5,4,4,3,2,4,201 S GREENWOOD AVE
1786,2,1,1,1,1,1,3,0,1,1,2,1,904 MAUPIN RD
1788,2,4,3,3,4,3,3,3,3,3,2,3,906 MAUPIN RD
1790,6,6,7,7,7,7,4,6,8,5,10,12,206 FREDORA AVE
1792,8,8,10,9,9,8,11,8,9,9,29,28,300 FREDORA AVE
1794,6,10,8,6,9,6,7,9,10,9,5,10,302 FREDORA AVE
1796,3,8,7,6,8,6,8,8,10,3,7,7,304 FREDORA AVE 
1798,3,3,4,5,4,5,3,5,7,7,6,7,909 W STEWART RD
1800,15,22,9,9,4,6,6,6,8,10,8,19,907 W STEWART RD
1802,11,9,9,9,5,10,0,6,6,6,5,6,903 W STEWART RD
1804,4,3,3,4,1,2,3,3,3,8,18,9,901 W STEWART RD
1806,23,7,1,0,0,1,10,4,4,4,4,8,911 W STEWART RD
1808,3,3,1,2,1,2,0,2,2,3,8,7,305 FREDORA AVE
1810,11,13,10,11,13,12,7,11,13,12,12,13,301 FREDORA AVE
1812,0,3,4,4,2,4,1,4,3,3,5,6,209 FREDORA AVE 
1814,2,3,2,3,1,2,3,2,2,1,5,3,914 MAUPIN RD
1816,13,7,5,5,4,4,5,5,6,4,5,5,916 MAUPIN RD 
1818,2,2,3,2,2,2,2,2,3,2,2,4,200 S WEST BLVD
1820,7,6,5,5,5,5,2,4,6,4,4,6,202 S WEST BLVD
1822,2,2,4,2,4,3,4,3,5,4,3,4,206 S WEST BLVD
1824,4,6,5,5,3,5,4,5,7,7,7,6,208 S WEST BLVD 
1826,4,6,6,5,4,5,4,3,5,4,6,5,212 S WEST BLVD
1830,7,11,10,9,10,8,20,15,22,23,39,24,300 S WEST BLVD
1832,0,1,1,4,2,2,2,0,0,3,3,4,302 S WEST BLVD
1834,4,7,4,6,5,5,2,4,7,7,6,10,919 W STEWART RD
1836,3,1,3,1,1,2,2,1,1,1,1,2,917 W STEWART RD
1838,11,7,4,3,8,5,4,5,6,5,4,5,915 W STEWART RD
1840,17,10,2,3,2,3,0,2,2,10,23,13,913 W STEWART RD 
1842,4,5,4,4,7,6,4,3,5,5,6,5,507 S GREENWOOD AVE
1846,56,19,5,9,4,7,7,4,8,2,17,13,409 S GREENWOOD AVE 
1848,4,6,6,3,9,4,5,6,6,4,6,6,401 S GREENWOOD AVE
1852,4,4,2,4,7,4,4,4,4,2,7,9,906 W STEWART RD
1854,34,36,13,15,15,8,40,39,33,7,14,11,910 W STEWART RD
1856,4,3,6,5,1,2,5,3,4,4,10,8,914 W STEWART RD
1866,5,6,5,7,5,7,4,8,7,6,2,10,408 S WEST BLVD
1868,2,1,1,4,0,3,1,2,4,2,4,2,410 S WEST BLVD
1870,9,9,10,9,10,9,7,8,11,10,9,11,412 S WEST BLVD
1872,2,9,2,5,2,0,0,0,0,0,0,12,502 S WEST BLVD 
1874,10,6,6,7,4,6,5,5,4,7,14,19,506 S WEST BLVD
1876,7,7,7,7,7,6,9,3,8,6,17,13,919 W LATHROP RD
1878,1,2,1,1,1,2,2,2,2,2,4,1,913 W LATHROP RD
1880,1,2,2,2,1,2,2,1,2,0,3,6,911 W LATHROP RD
1884,6,7,6,8,8,8,3,5,6,5,5,7,701 S GREENWOOD AVE
1886,27,34,12,14,9,11,8,8,11,22,33,26,611 S GREENWOOD AVE
1888,8,4,9,8,13,9,2,4,5,17,13,6,609 S GREENWOOD AVE
1890,6,8,6,7,7,7,5,6,8,6,6,9,605 S GREENWOOD AVE 
1892,33,20,9,11,10,11,8,9,11,16,55,38,601 S GREENWOOD AVE
1894,0,0,0,0,0,0,0,0,0,0,0,0,910 W LATHROP RD
1896,2,2,3,2,2,2,2,3,1,2,3,3,912 W LATHROP RD
1898,3,11,6,6,0,3,2,3,1,3,31,17,916 W LATHROP RD
1900,2,2,4,3,3,2,3,5,4,3,4,4,920 W LATHROP RD 
1902,2,1,0,0,0,1,0,0,0,1,3,4,600 S WEST BLVD APT A
1904,4,6,8,7,5,6,3,12,8,3,14,5,604 S WEST BLVD
1906,5,4,4,5,2,4,3,5,5,2,5,5,608 S WEST BLVD
1908,5,11,9,8,14,11,7,12,17,15,15,17,610 S WEST BLVD
1910,8,5,6,7,6,7,4,7,6,5,6,6,704 S WEST BLVD 
1912,6,6,11,8,6,7,7,7,13,6,6,8,708 S WEST BLVD
1914,1,2,1,3,0,2,0,1,1,0,2,1,710 S WEST BLVD
1916,6,7,7,6,9,7,6,7,8,7,15,15,915 ROLLINS RD
1918,6,9,8,7,8,7,5,8,10,5,14,7,709 S WEST BLVD
1920,5,5,6,6,7,6,6,4,6,6,6,7,705 S WEST BLVD
1922,6,9,7,8,9,8,5,8,9,11,13,18,703 S WEST BLVD
1924,6,6,5,4,6,5,5,5,6,4,5,5,701 S WEST BLVD
1926,5,4,5,4,3,4,8,4,5,5,7,4,607 S WEST BLVD 
1928,4,3,4,3,5,4,3,2,4,4,4,4,605 S WEST BLVD
1930,3,4,4,2,2,3,4,2,3,0,0,0,601 S WEST BLVD
1932,3,2,2,4,1,4,1,3,3,3,5,2,505 S WEST BLVD
1934,9,12,13,12,20,13,15,27,16,14,7,24,503 S WEST BLVD
1936,6,13,17,19,26,12,27,14,16,9,9,11,501 S WEST BLVD
1938,6,2,5,6,9,5,5,2,8,3,4,1,1006 RIDGE RD 
1940,2,3,2,3,1,2,2,2,3,3,2,3,504 CRESTLAND AVE
1942,8,2,2,2,2,2,2,2,3,2,19,18,506 CRESTLAND AVE
1944,10,3,5,5,2,5,1,4,5,6,13,10,600 CRESTLAND AVE
1946,1,1,2,2,2,2,0,2,1,1,2,1,602 CRESTLAND AVE
1948,4,5,4,2,4,3,4,3,2,2,7,4,606 CRESTLAND AVE
1950,4,1,1,0,0,1,0,0,1,0,0,0,608 CRESTLAND AVE 
1952,5,7,4,4,10,8,3,5,5,6,4,9,700 CRESTLAND AVE
1954,5,5,5,4,16,9,3,4,3,4,7,4,1011 ROLLINS RD
1956,6,7,4,5,3,4,4,6,5,6,4,4,1007 ROLLINS RD
1958,4,5,8,6,4,5,4,6,6,5,5,6,1111 ROLLINS RD
1960,11,9,3,5,1,3,3,4,7,1,18,15,1107 ROLLINS RD
1962,4,2,2,3,0,1,1,2,1,1,1,4,707 CRESTLAND AVE
1964,8,6,7,8,8,8,2,7,9,12,17,12,705 CRESTLAND AVE 
1966,2,3,3,3,4,4,1,2,3,2,4,3,609 CRESTLAND AVE
1968,11,11,12,9,13,9,11,15,11,11,13,13,605 CRESTLAND AVE 
1970,4,4,4,4,1,0,0,3,4,5,5,12,603 CRESTLAND AVE 
1972,4,3,5,4,6,6,4,4,5,4,6,14,505 CRESTLAND AVE
1974,5,6,5,5,6,6,4,8,11,7,9,7,503 CRESTLAND AVE
1976,3,2,3,4,2,3,3,2,4,3,10,5,501 CRESTLAND AVE
1978,10,15,7,9,11,7,9,9,10,11,13,14,1106 RIDGE RD
1980,7,8,8,9,8,8,5,5,13,11,7,10,506 MARION DR
1982,2,9,3,3,3,3,2,3,2,3,4,2,508 MARION DR
1984,9,9,9,9,8,9,7,9,10,8,14,19,600 MARION DR
1986,6,8,7,7,9,8,7,8,8,9,10,10,606 MARION DR
1988,1,3,3,2,5,3,0,2,2,2,3,1,700 MARION DR
1990,2,4,4,4,1,2,6,3,2,2,1,4,702 MARION DR
1992,6,8,9,8,6,7,6,6,9,8,5,12,705 MARION DR 
1994,7,7,8,7,6,6,10,7,9,5,5,6,701 MARION DR
1996,2,3,4,3,1,2,3,3,10,5,6,5,607 MARION DR
1998,3,4,4,5,3,5,2,6,11,12,16,19,601 MARION DR 
2000,4,6,5,3,6,5,7,6,7,6,5,7,511 MARION DR 
2002,7,8,6,7,8,8,5,7,7,6,5,6,507 MARION DR
2004,2,3,4,3,6,5,2,3,3,4,5,4,503 MARION DR
2006,7,8,8,9,4,7,4,7,9,6,18,16,500 MEDAVISTA DR
2008,1,0,1,1,0,0,0,1,1,2,3,8,506 MEDAVISTA DR
2010,9,3,3,6,0,2,3,2,4,3,5,15,600 MEDAVISTA DR
2012,3,4,4,4,3,4,2,4,4,3,3,4,606 MEDAVISTA DR
2014,2,3,2,2,2,3,0,1,2,2,3,3,700 MEDAVISTA DR 
2016,0,0,0,0,0,0,0,0,0,0,0,24,704 MEDAVISTA DR 
2018,4,4,4,5,2,4,5,5,7,3,3,2,708 MEDAVISTA DR
2022,5,5,4,5,2,3,6,4,5,10,13,10,705 MEDAVISTA DR
2024,7,8,8,12,4,7,5,6,8,8,14,14,701 MEDAVISTA DR
2026,12,13,12,9,19,15,6,16,14,8,16,16,607 MEDAVISTA DR
2028,5,5,3,6,8,7,9,0,4,4,5,6,603 MEDAVISTA DR
2030,11,10,7,6,1,3,3,4,4,4,8,11,601 MEDAVISTA DR
2032,20,18,10,11,4,7,7,7,13,14,27,26,507 MEDAVISTA DR
2034,7,6,5,5,5,6,4,7,5,3,10,7,505 MEDAVISTA DR
2036,4,6,6,4,7,7,3,4,6,7,4,6,501 MEDAVISTA DR
2038,8,9,6,6,5,5,3,3,6,4,18,15,1220 RIDGE RD
2040,1,7,2,1,0,0,0,2,3,3,3,3,1224 RIDGE RD
2042,11,14,13,12,14,12,12,12,11,5,15,0,1228 RIDGE RD 
2044,6,7,5,7,4,6,3,5,5,5,14,10,1232 RIDGE RD
2046,8,6,9,9,8,8,6,7,3,12,9,9,1207 ROLLINS RD
2048,5,4,3,4,3,3,2,3,2,2,2,3,1115 RIDGE RD
2050,6,1,7,5,5,5,2,3,4,5,7,7,1113 RIDGE RD
2052,10,11,11,10,10,10,5,8,7,0,0,30,1111 RIDGE RD
2054,2,1,2,1,2,1,2,1,1,3,5,2,1107 RIDGE RD
2056,4,3,3,3,3,3,5,4,3,6,5,9,409 CRESTLAND AVE
2058,9,9,8,8,10,9,8,8,8,10,4,8,405 CRESTLAND AVE
2060,4,5,5,5,2,3,4,4,5,4,5,3,401 CRESTLAND AVE
2062,6,5,5,6,2,5,3,5,4,5,5,9,1108 W STEWART RD
2064,0,0,1,0,7,3,5,4,4,3,3,3,1110 W STEWART RD
2066,0,1,0,6,6,3,7,6,7,5,7,11,1114 W STEWART RD
2068,8,4,4,3,6,5,4,4,6,6,10,15,1116 W STEWART RD
2070,4,2,3,3,2,3,2,4,7,3,2,2,1120 W STEWART RD
2072,9,5,4,3,8,4,4,6,5,6,5,9,1122 W STEWART RD 
2074,4,4,4,5,2,3,4,4,4,5,4,5,411 S WEST BLVD
2076,2,2,1,1,2,1,3,1,1,2,3,4,407 S WEST BLVD
2078,7,8,6,7,5,5,7,6,4,12,16,19,403 S WEST BLVD
2080,7,6,6,4,7,6,6,5,7,6,9,10,401 S WEST BLVD
2082,2,1,2,1,2,1,24,2,1,2,1,2,400 CRESTLAND AVE
2084,4,1,1,2,0,0,2,1,1,0,1,1,404 CRESTLAND AVE
2086,3,7,5,3,2,2,2,4,4,1,2,1,410 CRESTLAND AVE
2088,4,5,5,6,5,4,3,6,4,6,5,5,307 S WEST BLVD
2090,5,4,3,3,5,4,1,3,4,3,4,4,305 S WEST BLVD 
2096,3,5,3,5,5,3,3,9,5,4,7,19,301 S WEST BLVD
2098,8,7,8,10,4,9,7,7,8,8,8,12,209 S WEST BLVD
2100,21,11,6,9,5,7,5,5,9,29,29,38,205 S WEST BLVD
2102,3,4,5,4,4,4,4,4,4,3,1,1,203 S WEST BLVD 
2106,7,2,4,3,5,3,4,3,2,3,2,1,103 S WEST BLVD 
2108,2,2,3,2,3,2,2,2,2,1,3,4,101 S WEST BLVD
2110,2,2,2,1,3,1,2,2,3,2,3,2,1004 SUNSET LN APT A
2112,2,2,2,2,5,3,8,5,9,6,4,2,1004 SUNSET LN
2114,5,3,2,3,2,2,1,3,3,2,7,6,1008 SUNSET LN
2116,3,3,3,3,5,4,1,3,4,3,3,3,1012 SUNSET LN
2118,1,2,4,3,4,4,0,4,2,4,4,4,1100 SUNSET LN
2120,3,5,4,2,2,5,5,1,2,1,0,2,1102 SUNSET LN
2122,6,2,4,0,0,0,0,0,0,10,1,1,1106 SUNSET LN 
2124,15,6,5,8,1,3,4,4,5,6,9,8,1108 SUNSET LN
2126,5,3,3,4,3,3,3,3,3,2,2,5,1112 SUNSET LN
2128,6,15,6,7,6,6,6,8,5,3,4,7,1114 SUNSET LN
2130,2,4,3,3,2,3,1,2,4,4,4,5,1116 SUNSET LN
2132,7,10,11,8,9,8,4,6,12,11,17,21,1120 SUNSET LN
2134,3,3,3,3,3,3,2,3,4,2,4,2,1200 SUNSET LN
2136,2,5,4,4,4,5,4,5,3,4,3,4,1202 SUNSET LN
2138,3,3,2,2,5,3,3,3,3,7,4,3,102 TRACY DR
2140,1,3,3,3,3,3,3,3,3,2,2,3,104 TRACY DR 
2142,3,4,4,3,4,5,1,3,5,5,2,4,108 TRACY DR
2144,1,2,2,2,1,1,2,2,2,2,3,1,110 TRACY DR
2146,3,2,3,2,3,2,3,2,2,3,3,4,116 TRACY DR 
2148,7,6,6,6,10,7,3,12,7,4,4,6,118 TRACY DR
2150,5,4,5,5,4,3,4,4,4,4,2,4,202 TRACY DR
2152,4,5,6,5,3,4,3,4,4,3,6,5,206 TRACY DR 
2154,6,10,7,5,8,5,13,0,6,5,7,7,210 TRACY DR
2156,0,4,4,5,2,2,2,5,4,3,4,4,212 TRACY DR
2158,6,10,4,5,0,5,2,4,5,6,13,11,1121 W STEWART RD
2160,15,16,9,9,6,8,7,6,9,12,15,14,1115 W STEWART RD
2162,1,5,0,2,3,3,1,2,3,3,2,3,1109 W STEWART RD
2164,3,1,7,1,2,1,2,4,5,2,5,15,1103 W STEWART RD
2166,27,9,7,10,1,5,7,8,8,19,43,44,1013 W STEWART RD
2168,6,3,4,4,0,1,3,2,1,3,8,8,1009 W STEWART RD
